Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Pressure (psi),Temperature (°C),Flow Rate (barrels/day),Vibration Level (mm/s),Corrosion Level (mm/year),Last Maintenance Date,Авария
20160045,21466,2016,2016-01-22 16:30:00,32109,"ONEOK NGL PIPELINE, LLC","ONEOK #1- 10"" LAKE COLORADO CITY TO CR 349 ",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,NOLAN,TX,32.431944,-101.44,CORROSION,EXTERNAL,0.02,0.0,0.0,0.02,NO,NO,YES,1/23/2016 7:06,1/24/2016 16:30,0.0,,,,,,,,,,,,,75000.0,3.0,0.0,50.0,300.0,0.0,75353,1037.0,58.0,69236.0,1.1,0.5,2024-12-29,1.0
20160040,21132,2016,2016-01-22 17:30:00,2552,COLONIAL PIPELINE CO,PELHAM JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PELHAM,SHELBY,AL,33.28207,-86.803177,CORROSION,EXTERNAL,2.67,,2.67,0.0,NO,NO,YES,1/22/2016 19:18,1/22/2016 22:00,0.0,,,,,,,,,,,,,100.0,200.0,0.0,5000.0,19000.0,0.0,24300,1012.0,79.0,56575.0,1.5,1.3,2022-07-19,1.0
20160039,21129,2016,2016-01-23 07:10:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT CRUDE TERMINAL,ONSHORE,TANK,CRUDE OIL,,,BEAUMONT,JEFFERSON,TX,30.008867,-94.054261,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,1.0,,1.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,7000.0,25.0,0.0,0.0,18000.0,0.0,25025,880.0,40.0,106084.0,1.7,0.9,2024-11-08,1.0
20160098,21887,2016,2016-01-23 10:00:00,11551,"DELEK LOGISTICS OPERATING, LLC.","PALINE PIPELINE COMPANY 10"" MAIN",ONSHORE,UNDERGROUND,CRUDE OIL,,,,TYLER,TX,30.6337,-94.21708,CORROSION,EXTERNAL,180.0,,160.0,20.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,56130.0,1050.0,25000.0,169052.0,465186.0,20000.0,736418,858.0,71.0,66863.0,2.4,0.8,2024-11-29,1.0
20160054,21158,2016,2016-01-26 08:00:00,31684,PHILLIPS 66 PIPELINE LLC,AM-10 / BORGER PRODUCTS TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BORGER,HUTCHINSON,TX,35.719298,-101.353026,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2.8,,2.8,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,200.0,90.0,0.0,0.0,5000.0,0.0,5290,1003.0,74.0,63901.0,1.5,1.1,2022-05-25,1.0
20160037,21353,2016,2016-01-26 08:35:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,SEYMOUR TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,SEYMOUR,JACKSON,IN,39.025364,-85.850245,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,533.0,,480.0,53.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,5600.0,23722.0,0.0,0.0,120000.0,0.0,149322,988.0,55.0,56204.0,1.9,0.9,2022-05-30,1.0
20160057,21255,2016,2016-01-26 10:45:00,31045,"GENESIS PIPELINE USA, L.P.",JAY STATION,ONSHORE,TANK,CRUDE OIL,,,JAY,SANTA ROSA,MS,30.958681,-87.179142,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,11.0,,11.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,47000.0,352.0,40000.0,60000.0,30000.0,0.0,177352,863.0,68.0,113346.0,1.6,0.7,2022-09-19,1.0
20160050,21153,2016,2016-01-27 14:00:00,2552,COLONIAL PIPELINE CO,GREENSBORO JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,GREENSBORO,GUILFORD,NC,36.06684,-79.93512,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,11.0,,11.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,18000.0,700.0,0.0,17000.0,15000.0,0.0,50700,1097.0,48.0,49236.0,2.7,0.9,2023-07-05,1.0
20160059,21427,2016,2016-01-27 14:04:00,31570,TESORO HIGH PLAINS PIPELINE COMPANY LLC,TESORO HIGH PLAINS PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,MCKENZIE,ND,47.80327,-102.8791,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,22.1,,22.1,0.0,NO,NO,YES,1/28/2016 6:47,1/28/2016 18:26,0.0,,,,,,,,,,,,,0.0,0.0,0.0,15000.0,0.0,0.0,15000,860.0,44.0,60096.0,1.3,0.7,2022-06-27,1.0
20160047,21148,2016,2016-01-28 08:00:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BEAUMONT,JEFFERSON,TX,30.010784,-94.058079,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.1,,0.1,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,10000.0,6.0,0.0,0.0,5000.0,0.0,15006,981.0,78.0,55675.0,2.5,0.4,2022-07-22,1.0
20160038,21193,2016,2016-01-28 21:00:00,39080,GLASS MOUNTAIN PIPELINE,TROJAN INJECTION STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MUTUAL,WOODWARD,OK,36.162774,-97.113141,ALL OTHER CAUSES,MISCELLANEOUS,20.0,,20.0,0.0,NO,NO,YES,1/28/2016 21:00,2/8/2016 16:00,0.0,,,,,,,,,,,,,0.0,600.0,1400.0,0.0,28600.0,0.0,30600,869.0,71.0,108078.0,3.0,0.4,2023-01-08,1.0
20160058,21177,2016,2016-01-29 10:00:00,300,"PLAINS PIPELINE, L.P.",FT LARAMIE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,FORT LARAMIE,GOSHEN,WY,42.12294,-104.30346,CORROSION,EXTERNAL,0.36,,0.36,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,500.0,50.0,0.0,500.0,1000.0,0.0,2050,811.0,55.0,89986.0,2.2,1.1,2022-04-06,1.0
20160049,21152,2016,2016-01-29 10:20:00,15674,PLANTATION PIPE LINE CO,BATON ROUGE TANK FARM,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BATON ROUGE,EAST BATON ROUGE,LA,30.54775,-91.169104,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.02,,1.02,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,350.0,40.0,0.0,9100.0,0.0,0.0,9490,1080.0,74.0,112354.0,2.7,1.1,2023-06-25,1.0
20160051,21889,2016,2016-01-29 14:40:00,31189,BP PIPELINE (NORTH AMERICA) INC.,MOKENA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MOKENA,WILL,IL,41.5543361,-87.8866028,CORROSION,INTERNAL,0.59,,0.59,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,50000.0,15.0,0.0,3000.0,22000.0,0.0,75015,1002.0,71.0,114974.0,2.4,0.5,2023-07-14,1.0
20160061,21505,2016,2016-01-30 08:35:00,2552,COLONIAL PIPELINE CO,"LINE 02, LOC 0402",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PELHAM,SHELBY,AL,33.28139,-86.75917,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.02,,2.9,0.12,NO,NO,YES,2/1/2016 7:38,2/2/2016 3:33,0.0,,,,,,,,,,,,,125000.0,300.0,250000.0,275000.0,75000.0,0.0,725300,1075.0,73.0,108099.0,1.1,1.4,2023-09-12,1.0
20160029,21143,2016,2016-01-31 13:05:00,39090,"NUTAAQ PIPELINE, LLC",NUTAAQ - BADAMI SALES PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,NORTH SLOPE BOROUGH,AK,70.10762,-147.38633,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.01,,0.01,0.0,NO,NO,YES,1/31/2016 13:05,1/31/2016 15:10,0.0,,,,,,,,,,,,,0.0,2.0,0.0,1800.0,0.0,0.0,1802,921.0,48.0,93839.0,2.3,0.9,2022-03-31,1.0
20160060,21187,2016,2016-02-01 11:57:00,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",SUPERIOR TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,SUPERIOR,DOUGLAS,WI,46.68329,-92.05718,ALL OTHER CAUSES,MISCELLANEOUS,104.0,,104.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,1992.0,20.0,0.0,11142.0,9610.0,0.0,22764,968.0,77.0,50002.0,1.5,0.4,2022-11-10,1.0
20160062,21541,2016,2016-02-03 08:15:00,18718,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.07056,-96.4742,CORROSION,INTERNAL,4.0,,0.5,3.5,NO,NO,NO,,,0.0,,,,,,,,,,,,,22350.0,101.0,0.0,7500.0,12500.0,0.0,42451,802.0,76.0,46641.0,2.0,1.5,2024-07-13,1.0
20160052,21156,2016,2016-02-03 18:00:00,12470,MID - VALLEY PIPELINE CO,LIMA TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,LIMA,ALLEN,OH,40.70498,-84.12751,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.2,,1.2,0.0,NO,NO,YES,2/3/2016 18:00,2/4/2016 11:45,0.0,,,,,,,,,,,,,1000.0,0.0,0.0,10000.0,4000.0,0.0,15000,1038.0,46.0,74189.0,1.8,1.2,2024-03-06,1.0
20160066,21202,2016,2016-02-07 08:15:00,300,"PLAINS PIPELINE, L.P.",GOLDSMITH STATION,ONSHORE,TANK,CRUDE OIL,,,GOLDSMITH,ECTOR,TX,31.136868,-102.192539,CORROSION,INTERNAL,300.0,,300.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,30000.0,1120.0,0.0,9960.0,0.0,2000.0,43080,928.0,71.0,67257.0,2.0,1.0,2022-10-01,1.0
20160091,21274,2016,2016-02-07 08:45:00,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,WESTON,WY,43.832639,-104.31971,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,80.0,,70.0,10.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,420.0,3200.0,400.0,0.0,0.0,4020,1013.0,59.0,67215.0,2.2,1.4,2023-06-03,1.0
20160053,21880,2016,2016-02-08 14:00:00,30834,TIDELANDS OIL PRODUCTION COMPANY,XY TO ZWP OIL SHIPPING LINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,LONG BEACH,LOS ANGELES,CA,33.764961,-118.209047,CORROSION,INTERNAL,0.5,0.0,0.5,0.0,NO,NO,YES,2/8/2016 14:15,2/9/2016 16:00,0.0,,,,,,,,,,,,,1000.0,15.0,0.0,3000.0,0.0,0.0,4015,1069.0,70.0,119036.0,1.7,1.1,2024-04-01,1.0
20160048,21149,2016,2016-02-08 19:40:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT CRUDE TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BEAUMONT,JEFFERSON,TX,30.008867,-94.054261,INCORRECT OPERATION,INCORRECT INSTALLATION,1.0,,1.0,0.0,NO,NO,YES,2/8/2016 19:40,2/8/2016 21:00,0.0,,,,,,,,,,,,,1500.0,30.0,0.0,0.0,8000.0,0.0,9530,1031.0,44.0,89855.0,1.6,0.4,2022-03-13,1.0
20160068,21208,2016,2016-02-10 08:15:00,2552,COLONIAL PIPELINE CO,REMINGTON STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,MIDLAND,FAUQUIER,VA,38.55560816,-77.70980577,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.5,,1.5,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,100.0,50.0,0.0,0.0,1000.0,0.0,1150,835.0,54.0,65874.0,2.2,1.4,2023-08-27,1.0
20160063,21192,2016,2016-02-10 13:25:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,LEBANON TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,LEBANON,WARREN,OH,39.484724,-84.222653,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,69.0,,69.0,0.0,NO,NO,YES,2/10/2016 13:25,2/22/2016 11:00,0.0,,,,,,,,,,,,,19000.0,2523.0,0.0,0.0,76229.0,0.0,97752,816.0,51.0,62455.0,2.0,0.4,2023-02-15,1.0
20160064,21728,2016,2016-02-11 08:30:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BEAUMONT,JEFFERSON,TX,30.01372,-94.055864,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.1,,0.0,0.1,NO,NO,YES,2/11/2016 13:01,,0.0,,,,,,,,,,,,,465816.0,5.0,0.0,0.0,5000.0,0.0,470821,1009.0,57.0,72735.0,2.1,0.7,2023-07-08,1.0
20160069,21441,2016,2016-02-11 09:20:00,18718,SUNOCO PIPELINE L.P.,"TRUSCOTT TO CHILDRESS 10""",ONSHORE,UNDERGROUND,CRUDE OIL,,,CHILDRESS,CHILDRESS,TX,34.32184,-100.24492,CORROSION,EXTERNAL,20.0,,5.0,15.0,NO,NO,YES,2/11/2016 9:32,2/15/2016 16:20,0.0,,,,,,,,,,,,,75000.0,341.0,0.0,30000.0,262899.0,0.0,368240,857.0,57.0,61711.0,3.0,1.5,2024-09-06,1.0
20160211,21491,2016,2016-02-11 19:55:00,39264,"FRONTIER ENERGY SERVICES, L.L.C.",HOLLY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,EDDY,NM,32.063649,-104.1339,INCORRECT OPERATION,INCORRECT VALVE POSITION,100.0,,40.0,60.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,3000.0,0.0,105000.0,80000.0,0.0,188000,809.0,44.0,50068.0,1.5,1.3,2024-11-04,1.0
20160070,21220,2016,2016-02-12 08:00:00,39055,"JP ENERGY PERMIAN, LLC",SILVER DOLLAR PIPELINE ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,CROCKETT,TX,30.942414,-101.357894,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,8.0,,8.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,300.0,0.0,5000.0,2000.0,0.0,7300,931.0,57.0,60773.0,2.2,0.9,2024-09-17,1.0
20160071,21221,2016,2016-02-12 13:29:00,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,AMMONIA WEST LEG ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,,HENRY,IA,41.11988,-91.647847,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.29,0.0,0.0,0.29,NO,NO,YES,2/12/2016 13:29,2/14/2016 17:45,0.0,,,,,,,,,,,,,4080.0,12.0,0.0,0.0,0.0,0.0,4092,971.0,58.0,49335.0,1.6,1.3,2022-07-02,1.0
20160072,21222,2016,2016-02-12 19:45:00,32450,"ROADRUNNER PIPELINE, L.L.C.",ROADRUNNER RECEIVING STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,"NEAR SUNDOWN, TEXAS",HOCKLEY COUNTY,TX,33.40752,-102.44847,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,34.0,,20.0,14.0,NO,NO,YES,2/12/2016 17:30,2/13/2016 0:20,0.0,,,,,,,,,,,,,5000.0,900.0,0.0,1000.0,5000.0,0.0,11900,988.0,69.0,91869.0,2.7,0.9,2023-02-10,1.0
20160078,21652,2016,2016-02-14 08:05:00,39145,ENBRIDGE STORAGE (CUSHING) L.L.C.,CUSHING CENTRAL TERMINAL,ONSHORE,TANK,CRUDE OIL,,,CUSHING,PAYNE,OK,35.94596,-96.76296,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,152.0,,152.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,62000.0,5300.0,0.0,80000.0,40000.0,0.0,187300,1035.0,72.0,96680.0,1.1,0.6,2023-08-20,1.0
20160077,21232,2016,2016-02-14 09:00:00,18718,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.07073,-96.47442,CORROSION,INTERNAL,195.0,,175.0,20.0,NO,NO,YES,2/14/2016 9:04,2/14/2016 15:42,0.0,,,,,,,,,,,,,5000.0,520.0,0.0,6500.0,35000.0,0.0,47020,1074.0,46.0,68562.0,2.0,1.0,2023-03-31,1.0
20160073,21894,2016,2016-02-16 06:45:00,39191,CONSOLIDATED EDISON CO OF NY,FUEL OIL PIPELINE #2,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LONG ISLAND CITY,QUEENS,NY,40.759869,-73.944998,CORROSION,EXTERNAL,249.0,,249.0,0.0,NO,NO,YES,2/16/2016 6:52,11/3/2016 16:00,0.0,,,,,,,,,,,,,848137.0,18824.0,0.0,0.0,225000.0,0.0,1091961,979.0,43.0,111427.0,1.8,0.9,2023-06-20,1.0
20160076,21334,2016,2016-02-16 12:05:00,31045,"GENESIS PIPELINE USA, L.P.",MARTINVILLE TO GWINVILLE JCT.,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MAGEE,SIMPSON,MS,31.870006,-89.678549,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,330.0,,300.0,30.0,NO,NO,YES,2/16/2016 11:36,3/9/2016 15:00,0.0,,,,,,,,,,,,,19495.0,10560.0,0.0,1800000.0,0.0,0.0,1830055,916.0,76.0,100746.0,1.9,1.3,2022-04-02,1.0
20160067,21804,2016,2016-02-16 14:30:00,22610,"MAGELLAN PIPELINE COMPANY, LP",SIOUX FALLS TERMINAL ,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,SIOUX FALLS,MINNEHAHA,SD,43.54566,-96.79346,NATURAL FORCE DAMAGE,TEMPERATURE,31.0,,31.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,118000.0,1300.0,0.0,63820.0,0.0,20000.0,203120,1080.0,57.0,47282.0,1.2,0.4,2023-08-10,1.0
20160080,21651,2016,2016-02-16 17:35:00,31476,ROSE ROCK MIDSTREAM L.P.,"ARLINGTON JUNCTION TO CUNNINGHAM 12""",ONSHORE,UNDERGROUND,CRUDE OIL,,,,KINGMAN,KS,37.680384,-98.428468,CORROSION,INTERNAL,15.0,,15.0,0.0,NO,NO,YES,2/16/2016 17:35,2/18/2016 7:30,0.0,,,,,,,,,,,,,8000.0,250.0,0.0,2500.0,12000.0,0.0,22750,998.0,53.0,62286.0,2.4,1.0,2022-05-11,1.0
20160065,21519,2016,2016-02-17 10:30:00,32147,MARATHON PIPE LINE LLC,MARTINSVILLE - LIMA 22 INCH CRUDE ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,ROSEDALE,PARKE,IN,39.632574,-87.284057,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,,0.5,0.0,NO,NO,YES,2/17/2016 10:33,2/17/2016 18:06,0.0,,,,,,,,,,,,,9000.0,9.0,0.0,1500.0,0.0,0.0,10509,881.0,70.0,88875.0,2.0,0.8,2022-07-10,1.0
20160082,21243,2016,2016-02-17 23:35:00,26085,"PLAINS MARKETING, L.P.",CUSHING TERMINAL,ONSHORE,TANK,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.938355,-96.740879,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.0,,0.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,140000.0,0.0,0.0,0.0,0.0,0.0,140000,834.0,62.0,49321.0,2.6,0.6,2024-06-17,1.0
20160079,21237,2016,2016-02-18 19:45:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,YSCLOSKEY PIPELINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,BELLE CHASE,PLAQUEMINES,LA,29.7961139,-90.0150778,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.1,0.0,0.0,0.1,YES,NO,NO,,,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1,899.0,59.0,65727.0,1.9,0.5,2022-10-24,1.0
20160083,21248,2016,2016-02-19 09:00:00,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",CANJ 1201,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,CARTERET,MIDDLESEX,NJ,40.59064,-74.21945,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.8,,0.8,0.0,NO,NO,YES,2/19/2016 9:00,2/19/2016 18:00,0.0,,,,,,,,,,,,,1000.0,0.0,0.0,0.0,5000.0,0.0,6000,1019.0,75.0,110047.0,1.0,0.6,2023-10-13,1.0
20160084,21249,2016,2016-02-20 13:00:00,1845,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,LINDEN,UNION,NJ,40.61154,-74.24035,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.6,,0.6,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,5000.0,0.0,0.0,3600.0,2000.0,0.0,10600,808.0,50.0,55729.0,2.8,1.4,2025-01-26,1.0
20160075,21409,2016,2016-02-22 07:30:00,30829,ENTERPRISE CRUDE PIPELINE LLC,CUSHING EAST TERMINAL,ONSHORE,TANK,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.940183,-96.745663,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.2,,0.2,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,10500.0,15.0,0.0,0.0,0.0,0.0,10515,810.0,74.0,114638.0,3.0,0.7,2023-10-09,1.0
20160086,21526,2016,2016-02-22 11:00:00,30829,ENTERPRISE CRUDE PIPELINE LLC,C158,ONSHORE,UNDERGROUND,CRUDE OIL,,,HEALDTON,CARTER,OK,34.2021,-97.49,CORROSION,EXTERNAL,0.2,,0.2,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,20000.0,0.0,0.0,1500.0,1500.0,0.0,23000,1023.0,64.0,119059.0,1.2,1.3,2022-04-06,1.0
20160087,21674,2016,2016-02-22 12:25:00,39149,IMTT-BAYONNE,IMTT-BAYONNE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BAYONNE,HUDSON,NJ,40.66506,-74.10953,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",359.0,,300.0,59.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,112565.0,14903.0,2000000.0,10000.0,500000.0,0.0,2637468,928.0,44.0,55305.0,1.8,1.3,2024-06-05,1.0
20160089,21261,2016,2016-02-22 16:00:00,31555,KINDER MORGAN CO2 CO. LP,YELLOW JACKET VALVE,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),,,CORTEZ,MONTEZUMA,CO,37.471,-108.7912,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,223.0,3533.0,0.0,223.0,NO,NO,YES,2/22/2016 17:16,2/22/2016 17:33,0.0,,,,,,,,,,,,,130.0,9345.0,0.0,0.0,0.0,0.0,9475,993.0,57.0,92044.0,2.0,0.9,2022-03-08,1.0
20160085,21637,2016,2016-02-23 01:15:00,1845,"BUCKEYE PARTNERS, LP",PY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PAULSBORO,GLOUCESTER,NJ,39.846715,-75.256348,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,4.76,,4.12,0.64,NO,NO,YES,2/23/2016 1:15,2/27/2016 0:00,0.0,,,,,,,,,,,,,65800.0,180.0,0.0,76000.0,88943.0,0.0,230923,926.0,50.0,66173.0,1.8,0.5,2023-04-15,1.0
